ini,end,wsize,mid_win,id
20425001,20445001,20000,20435001,1363
20440001,20460001,20000,20450001,1364
20455001,20475001,20000,20465001,1365
20470001,20490001,20000,20480001,1366
20485001,20505001,20000,20495001,1367
20500001,20520001,20000,20510001,1368
20515001,20535001,20000,20525001,1369
20530001,20550001,20000,20540001,1370
20545001,20565001,20000,20555001,1371
20560001,20580001,20000,20570001,1372
20575001,20595001,20000,20585001,1373
20590001,20610001,20000,20600001,1374
20605001,20625001,20000,20615001,1375
20620001,20640001,20000,20630001,1376
20635001,20655001,20000,20645001,1377
20650001,20670001,20000,20660001,1378
20665001,20685001,20000,20675001,1379
20680001,20700001,20000,20690001,1380
20695001,20715001,20000,20705001,1381
20710001,20730001,20000,20720001,1382
20725001,20745001,20000,20735001,1383
20740001,20760001,20000,20750001,1384
20755001,20775001,20000,20765001,1385
20770001,20790001,20000,20780001,1386
20785001,20805001,20000,20795001,1387
20800001,20820001,20000,20810001,1388
20815001,20835001,20000,20825001,1389
20830001,20850001,20000,20840001,1390
20845001,20865001,20000,20855001,1391
20860001,20880001,20000,20870001,1392
20875001,20895001,20000,20885001,1393
20890001,20910001,20000,20900001,1394
20905001,20925001,20000,20915001,1395
20920001,20940001,20000,20930001,1396
20935001,20955001,20000,20945001,1397
20950001,20970001,20000,20960001,1398
20965001,20985001,20000,20975001,1399
20980001,21000001,20000,20990001,1400
20995001,21015001,20000,21005001,1401
21010001,21030001,20000,21020001,1402
21025001,21045001,20000,21035001,1403
21040001,21060001,20000,21050001,1404
21055001,21075001,20000,21065001,1405
21070001,21090001,20000,21080001,1406
21085001,21105001,20000,21095001,1407
21100001,21120001,20000,21110001,1408
21115001,21135001,20000,21125001,1409
21130001,21150001,20000,21140001,1410
21145001,21165001,20000,21155001,1411
21160001,21180001,20000,21170001,1412
21175001,21195001,20000,21185001,1413
21190001,21210001,20000,21200001,1414
21205001,21225001,20000,21215001,1415
21220001,21240001,20000,21230001,1416
21235001,21255001,20000,21245001,1417
21250001,21270001,20000,21260001,1418
21265001,21285001,20000,21275001,1419
21280001,21300001,20000,21290001,1420
21295001,21315001,20000,21305001,1421
21310001,21330001,20000,21320001,1422
21325001,21345001,20000,21335001,1423
21340001,21360001,20000,21350001,1424
21355001,21375001,20000,21365001,1425
21370001,21390001,20000,21380001,1426
21385001,21405001,20000,21395001,1427
21400001,21420001,20000,21410001,1428
21415001,21435001,20000,21425001,1429
21430001,21450001,20000,21440001,1430
21445001,21465001,20000,21455001,1431
21460001,21480001,20000,21470001,1432
21475001,21495001,20000,21485001,1433
21490001,21510001,20000,21500001,1434
21505001,21525001,20000,21515001,1435
21520001,21540001,20000,21530001,1436
21535001,21555001,20000,21545001,1437
21550001,21570001,20000,21560001,1438
21565001,21585001,20000,21575001,1439
21580001,21600001,20000,21590001,1440
21595001,21615001,20000,21605001,1441
21610001,21630001,20000,21620001,1442
21625001,21645001,20000,21635001,1443
21640001,21660001,20000,21650001,1444
21655001,21675001,20000,21665001,1445
21670001,21690001,20000,21680001,1446
21685001,21705001,20000,21695001,1447
21700001,21720001,20000,21710001,1448
21715001,21735001,20000,21725001,1449
21730001,21750001,20000,21740001,1450
21745001,21765001,20000,21755001,1451
21760001,21780001,20000,21770001,1452
21775001,21795001,20000,21785001,1453
21790001,21810001,20000,21800001,1454
21805001,21825001,20000,21815001,1455
21820001,21840001,20000,21830001,1456
21835001,21855001,20000,21845001,1457
21850001,21870001,20000,21860001,1458
21865001,21885001,20000,21875001,1459
21880001,21900001,20000,21890001,1460
21895001,21915001,20000,21905001,1461
21910001,21930001,20000,21920001,1462
21925001,21945001,20000,21935001,1463
21940001,21960001,20000,21950001,1464
21955001,21975001,20000,21965001,1465
21970001,21990001,20000,21980001,1466
21985001,22005001,20000,21995001,1467
22000001,22020001,20000,22010001,1468
22015001,22035001,20000,22025001,1469
22030001,22050001,20000,22040001,1470
22045001,22065001,20000,22055001,1471
22060001,22080001,20000,22070001,1472
22075001,22095001,20000,22085001,1473
22090001,22110001,20000,22100001,1474
22105001,22125001,20000,22115001,1475
22120001,22140001,20000,22130001,1476
22135001,22155001,20000,22145001,1477
22150001,22170001,20000,22160001,1478
22165001,22185001,20000,22175001,1479
22180001,22200001,20000,22190001,1480
22195001,22215001,20000,22205001,1481
22210001,22230001,20000,22220001,1482
22225001,22245001,20000,22235001,1483
22240001,22260001,20000,22250001,1484
22255001,22275001,20000,22265001,1485
22270001,22290001,20000,22280001,1486
22285001,22305001,20000,22295001,1487
22300001,22320001,20000,22310001,1488
22315001,22335001,20000,22325001,1489
22330001,22350001,20000,22340001,1490
22345001,22365001,20000,22355001,1491
22360001,22380001,20000,22370001,1492
22375001,22395001,20000,22385001,1493
22390001,22410001,20000,22400001,1494
22405001,22425001,20000,22415001,1495
22420001,22440001,20000,22430001,1496
22435001,22455001,20000,22445001,1497
22450001,22470001,20000,22460001,1498
22465001,22485001,20000,22475001,1499
22480001,22500001,20000,22490001,1500
22495001,22515001,20000,22505001,1501
22510001,22530001,20000,22520001,1502
22525001,22545001,20000,22535001,1503
22540001,22560001,20000,22550001,1504
22555001,22575001,20000,22565001,1505
22570001,22590001,20000,22580001,1506
22585001,22605001,20000,22595001,1507
22600001,22620001,20000,22610001,1508
22615001,22635001,20000,22625001,1509
22630001,22650001,20000,22640001,1510
22645001,22665001,20000,22655001,1511
22660001,22680001,20000,22670001,1512
22675001,22695001,20000,22685001,1513
22690001,22710001,20000,22700001,1514
22705001,22725001,20000,22715001,1515
22720001,22740001,20000,22730001,1516
22735001,22755001,20000,22745001,1517
22750001,22770001,20000,22760001,1518
22765001,22785001,20000,22775001,1519
22780001,22800001,20000,22790001,1520
22795001,22815001,20000,22805001,1521
22810001,22830001,20000,22820001,1522
22825001,22845001,20000,22835001,1523
22840001,22860001,20000,22850001,1524
22855001,22875001,20000,22865001,1525
22870001,22890001,20000,22880001,1526
22885001,22905001,20000,22895001,1527
22900001,22920001,20000,22910001,1528
22915001,22935001,20000,22925001,1529
22930001,22950001,20000,22940001,1530
22945001,22965001,20000,22955001,1531
22960001,22980001,20000,22970001,1532
22975001,22995001,20000,22985001,1533
22990001,23010001,20000,23000001,1534
23005001,23025001,20000,23015001,1535
23020001,23040001,20000,23030001,1536
23035001,23055001,20000,23045001,1537
23050001,23070001,20000,23060001,1538
23065001,23085001,20000,23075001,1539
23080001,23100001,20000,23090001,1540
23095001,23115001,20000,23105001,1541
23110001,23130001,20000,23120001,1542
23125001,23145001,20000,23135001,1543
23140001,23160001,20000,23150001,1544
23155001,23175001,20000,23165001,1545
23170001,23190001,20000,23180001,1546
23185001,23205001,20000,23195001,1547
23200001,23220001,20000,23210001,1548
23215001,23235001,20000,23225001,1549
23230001,23250001,20000,23240001,1550
23245001,23265001,20000,23255001,1551
23260001,23280001,20000,23270001,1552
23275001,23295001,20000,23285001,1553
23290001,23310001,20000,23300001,1554
23305001,23325001,20000,23315001,1555
23320001,23340001,20000,23330001,1556
23335001,23355001,20000,23345001,1557
23350001,23370001,20000,23360001,1558
23365001,23385001,20000,23375001,1559
23380001,23400001,20000,23390001,1560
23395001,23415001,20000,23405001,1561
23410001,23430001,20000,23420001,1562
23425001,23445001,20000,23435001,1563
23440001,23460001,20000,23450001,1564
23455001,23475001,20000,23465001,1565
23470001,23490001,20000,23480001,1566
23485001,23505001,20000,23495001,1567
23500001,23520001,20000,23510001,1568
23515001,23535001,20000,23525001,1569
23530001,23550001,20000,23540001,1570
23545001,23565001,20000,23555001,1571
23560001,23580001,20000,23570001,1572
23575001,23595001,20000,23585001,1573
23590001,23610001,20000,23600001,1574
23605001,23625001,20000,23615001,1575
23620001,23640001,20000,23630001,1576
23635001,23655001,20000,23645001,1577
23650001,23670001,20000,23660001,1578
23665001,23685001,20000,23675001,1579
23680001,23700001,20000,23690001,1580
23695001,23715001,20000,23705001,1581
23710001,23730001,20000,23720001,1582
23725001,23745001,20000,23735001,1583
23740001,23760001,20000,23750001,1584
23755001,23775001,20000,23765001,1585
23770001,23790001,20000,23780001,1586
23785001,23805001,20000,23795001,1587
23800001,23820001,20000,23810001,1588
23815001,23835001,20000,23825001,1589
23830001,23850001,20000,23840001,1590
23845001,23865001,20000,23855001,1591
23860001,23880001,20000,23870001,1592
23875001,23895001,20000,23885001,1593
23890001,23910001,20000,23900001,1594
23905001,23925001,20000,23915001,1595
23920001,23940001,20000,23930001,1596
23935001,23955001,20000,23945001,1597
23950001,23970001,20000,23960001,1598
23965001,23985001,20000,23975001,1599
23980001,24000001,20000,23990001,1600
23995001,24015001,20000,24005001,1601
24010001,24030001,20000,24020001,1602
24025001,24045001,20000,24035001,1603
24040001,24060001,20000,24050001,1604
24055001,24075001,20000,24065001,1605
24070001,24090001,20000,24080001,1606
24085001,24105001,20000,24095001,1607
24100001,24120001,20000,24110001,1608
24115001,24135001,20000,24125001,1609
24130001,24150001,20000,24140001,1610
24145001,24165001,20000,24155001,1611
24160001,24180001,20000,24170001,1612
24175001,24195001,20000,24185001,1613
24190001,24210001,20000,24200001,1614
24205001,24225001,20000,24215001,1615
24220001,24240001,20000,24230001,1616
24235001,24255001,20000,24245001,1617
24250001,24270001,20000,24260001,1618
24265001,24285001,20000,24275001,1619
24280001,24300001,20000,24290001,1620
24295001,24315001,20000,24305001,1621
24310001,24330001,20000,24320001,1622
24325001,24345001,20000,24335001,1623
24340001,24360001,20000,24350001,1624
24355001,24375001,20000,24365001,1625
24370001,24390001,20000,24380001,1626
24385001,24405001,20000,24395001,1627
24400001,24420001,20000,24410001,1628
24415001,24435001,20000,24425001,1629
24430001,24450001,20000,24440001,1630
24445001,24465001,20000,24455001,1631
24460001,24480001,20000,24470001,1632
24475001,24495001,20000,24485001,1633
24490001,24510001,20000,24500001,1634
24505001,24525001,20000,24515001,1635
24520001,24540001,20000,24530001,1636
24535001,24555001,20000,24545001,1637
24550001,24570001,20000,24560001,1638
24565001,24585001,20000,24575001,1639
24580001,24600001,20000,24590001,1640
24595001,24615001,20000,24605001,1641
24610001,24630001,20000,24620001,1642
24625001,24645001,20000,24635001,1643
24640001,24660001,20000,24650001,1644
24655001,24675001,20000,24665001,1645
24670001,24690001,20000,24680001,1646
24685001,24705001,20000,24695001,1647
24700001,24720001,20000,24710001,1648
24715001,24735001,20000,24725001,1649
24730001,24750001,20000,24740001,1650
24745001,24765001,20000,24755001,1651
24760001,24780001,20000,24770001,1652
24775001,24795001,20000,24785001,1653
24790001,24810001,20000,24800001,1654
24805001,24825001,20000,24815001,1655
24820001,24840001,20000,24830001,1656
24835001,24855001,20000,24845001,1657
24850001,24870001,20000,24860001,1658
24865001,24885001,20000,24875001,1659
24880001,24900001,20000,24890001,1660
24895001,24915001,20000,24905001,1661
24910001,24930001,20000,24920001,1662
24925001,24945001,20000,24935001,1663
24940001,24960001,20000,24950001,1664
24955001,24975001,20000,24965001,1665
24970001,24990001,20000,24980001,1666
24985001,25005001,20000,24995001,1667
25000001,25020001,20000,25010001,1668
25015001,25035001,20000,25025001,1669
25030001,25050001,20000,25040001,1670
25045001,25065001,20000,25055001,1671
25060001,25080001,20000,25070001,1672
25075001,25095001,20000,25085001,1673
25090001,25110001,20000,25100001,1674
25105001,25125001,20000,25115001,1675
25120001,25140001,20000,25130001,1676
25135001,25155001,20000,25145001,1677
25150001,25170001,20000,25160001,1678
25165001,25185001,20000,25175001,1679
25180001,25200001,20000,25190001,1680
25195001,25215001,20000,25205001,1681
25210001,25230001,20000,25220001,1682
25225001,25245001,20000,25235001,1683
25240001,25260001,20000,25250001,1684
25255001,25275001,20000,25265001,1685
25270001,25290001,20000,25280001,1686
25285001,25305001,20000,25295001,1687
25300001,25320001,20000,25310001,1688
25315001,25335001,20000,25325001,1689
25330001,25350001,20000,25340001,1690
25345001,25365001,20000,25355001,1691
25360001,25380001,20000,25370001,1692
25375001,25395001,20000,25385001,1693
25390001,25410001,20000,25400001,1694
25405001,25425001,20000,25415001,1695
25420001,25440001,20000,25430001,1696
25435001,25455001,20000,25445001,1697
25450001,25470001,20000,25460001,1698
25465001,25485001,20000,25475001,1699
25480001,25500001,20000,25490001,1700
25495001,25515001,20000,25505001,1701
25510001,25530001,20000,25520001,1702
25525001,25545001,20000,25535001,1703
25540001,25560001,20000,25550001,1704
25555001,25575001,20000,25565001,1705
25570001,25590001,20000,25580001,1706
25585001,25605001,20000,25595001,1707
25600001,25620001,20000,25610001,1708
25615001,25635001,20000,25625001,1709
25630001,25650001,20000,25640001,1710
25645001,25665001,20000,25655001,1711
25660001,25680001,20000,25670001,1712
25675001,25695001,20000,25685001,1713
25690001,25710001,20000,25700001,1714
25705001,25725001,20000,25715001,1715
25720001,25740001,20000,25730001,1716
25735001,25755001,20000,25745001,1717
25750001,25770001,20000,25760001,1718
25765001,25785001,20000,25775001,1719
25780001,25800001,20000,25790001,1720
25795001,25815001,20000,25805001,1721
25810001,25830001,20000,25820001,1722
25825001,25845001,20000,25835001,1723
25840001,25860001,20000,25850001,1724
25855001,25875001,20000,25865001,1725
25870001,25890001,20000,25880001,1726
25885001,25905001,20000,25895001,1727
25900001,25920001,20000,25910001,1728
25915001,25935001,20000,25925001,1729
25930001,25950001,20000,25940001,1730
25945001,25965001,20000,25955001,1731
25960001,25980001,20000,25970001,1732
25975001,25995001,20000,25985001,1733
25990001,26010001,20000,26000001,1734
26005001,26025001,20000,26015001,1735
26020001,26040001,20000,26030001,1736
26035001,26055001,20000,26045001,1737
26050001,26070001,20000,26060001,1738
26065001,26085001,20000,26075001,1739
26080001,26100001,20000,26090001,1740
26095001,26115001,20000,26105001,1741
26110001,26130001,20000,26120001,1742
26125001,26145001,20000,26135001,1743
26140001,26160001,20000,26150001,1744
26155001,26175001,20000,26165001,1745
26170001,26190001,20000,26180001,1746
26185001,26205001,20000,26195001,1747
26200001,26220001,20000,26210001,1748
26215001,26235001,20000,26225001,1749
26230001,26250001,20000,26240001,1750
26245001,26265001,20000,26255001,1751
26260001,26280001,20000,26270001,1752
26275001,26295001,20000,26285001,1753
26290001,26310001,20000,26300001,1754
26305001,26325001,20000,26315001,1755
26320001,26340001,20000,26330001,1756
26335001,26355001,20000,26345001,1757
26350001,26370001,20000,26360001,1758
26365001,26385001,20000,26375001,1759
26380001,26400001,20000,26390001,1760
26395001,26415001,20000,26405001,1761
26410001,26430001,20000,26420001,1762
26425001,26445001,20000,26435001,1763
26440001,26460001,20000,26450001,1764
26455001,26475001,20000,26465001,1765
26470001,26490001,20000,26480001,1766
26485001,26505001,20000,26495001,1767
26500001,26520001,20000,26510001,1768
26515001,26535001,20000,26525001,1769
26530001,26550001,20000,26540001,1770
26545001,26565001,20000,26555001,1771
26560001,26580001,20000,26570001,1772
26575001,26595001,20000,26585001,1773
26590001,26610001,20000,26600001,1774
26605001,26625001,20000,26615001,1775
26620001,26640001,20000,26630001,1776
26635001,26655001,20000,26645001,1777
26650001,26670001,20000,26660001,1778
26665001,26685001,20000,26675001,1779
26680001,26700001,20000,26690001,1780
26695001,26715001,20000,26705001,1781
26710001,26730001,20000,26720001,1782
26725001,26745001,20000,26735001,1783
26740001,26760001,20000,26750001,1784
26755001,26775001,20000,26765001,1785
26770001,26790001,20000,26780001,1786
26785001,26805001,20000,26795001,1787
26800001,26820001,20000,26810001,1788
26815001,26835001,20000,26825001,1789
26830001,26850001,20000,26840001,1790
26845001,26865001,20000,26855001,1791
26860001,26880001,20000,26870001,1792
26875001,26895001,20000,26885001,1793
26890001,26910001,20000,26900001,1794
26905001,26925001,20000,26915001,1795
26920001,26940001,20000,26930001,1796
26935001,26955001,20000,26945001,1797
26950001,26970001,20000,26960001,1798
26965001,26985001,20000,26975001,1799
26980001,27000001,20000,26990001,1800
26995001,27015001,20000,27005001,1801
27010001,27030001,20000,27020001,1802
27025001,27045001,20000,27035001,1803
27040001,27060001,20000,27050001,1804
27055001,27075001,20000,27065001,1805
27070001,27090001,20000,27080001,1806
27085001,27105001,20000,27095001,1807
27100001,27120001,20000,27110001,1808
27115001,27135001,20000,27125001,1809
27130001,27150001,20000,27140001,1810
27145001,27165001,20000,27155001,1811
27160001,27180001,20000,27170001,1812
27175001,27195001,20000,27185001,1813
27190001,27210001,20000,27200001,1814
27205001,27225001,20000,27215001,1815
27220001,27240001,20000,27230001,1816
27235001,27255001,20000,27245001,1817
27250001,27270001,20000,27260001,1818
27265001,27285001,20000,27275001,1819
27280001,27300001,20000,27290001,1820
27295001,27315001,20000,27305001,1821
27310001,27330001,20000,27320001,1822
27325001,27345001,20000,27335001,1823
27340001,27360001,20000,27350001,1824
27355001,27375001,20000,27365001,1825
27370001,27390001,20000,27380001,1826
27385001,27405001,20000,27395001,1827
27400001,27420001,20000,27410001,1828
27415001,27435001,20000,27425001,1829
27430001,27450001,20000,27440001,1830
27445001,27465001,20000,27455001,1831
27460001,27480001,20000,27470001,1832
27475001,27495001,20000,27485001,1833
27490001,27510001,20000,27500001,1834
27505001,27525001,20000,27515001,1835
27520001,27540001,20000,27530001,1836
27535001,27555001,20000,27545001,1837
27550001,27570001,20000,27560001,1838
27565001,27585001,20000,27575001,1839
27580001,27600001,20000,27590001,1840
27595001,27615001,20000,27605001,1841
27610001,27630001,20000,27620001,1842
27625001,27645001,20000,27635001,1843
27640001,27660001,20000,27650001,1844
27655001,27675001,20000,27665001,1845
27670001,27690001,20000,27680001,1846
27685001,27705001,20000,27695001,1847
27700001,27720001,20000,27710001,1848
27715001,27735001,20000,27725001,1849
27730001,27750001,20000,27740001,1850
27745001,27765001,20000,27755001,1851
27760001,27780001,20000,27770001,1852
27775001,27795001,20000,27785001,1853
27790001,27810001,20000,27800001,1854
27805001,27825001,20000,27815001,1855
27820001,27840001,20000,27830001,1856
27835001,27855001,20000,27845001,1857
27850001,27870001,20000,27860001,1858
27865001,27885001,20000,27875001,1859
27880001,27900001,20000,27890001,1860
27895001,27915001,20000,27905001,1861
27910001,27930001,20000,27920001,1862
27925001,27945001,20000,27935001,1863
27940001,27960001,20000,27950001,1864
27955001,27975001,20000,27965001,1865
27970001,27990001,20000,27980001,1866
27985001,28005001,20000,27995001,1867
28000001,28020001,20000,28010001,1868
28015001,28035001,20000,28025001,1869
28030001,28050001,20000,28040001,1870
28045001,28065001,20000,28055001,1871
28060001,28080001,20000,28070001,1872
28075001,28095001,20000,28085001,1873
28090001,28110001,20000,28100001,1874
28105001,28125001,20000,28115001,1875
28120001,28140001,20000,28130001,1876
28135001,28155001,20000,28145001,1877
28150001,28170001,20000,28160001,1878
28165001,28185001,20000,28175001,1879
28180001,28200001,20000,28190001,1880
28195001,28215001,20000,28205001,1881
28210001,28230001,20000,28220001,1882
28225001,28245001,20000,28235001,1883
28240001,28260001,20000,28250001,1884
28255001,28275001,20000,28265001,1885
28270001,28290001,20000,28280001,1886
28285001,28305001,20000,28295001,1887
28300001,28320001,20000,28310001,1888
28315001,28335001,20000,28325001,1889
28330001,28350001,20000,28340001,1890
28345001,28365001,20000,28355001,1891
28360001,28380001,20000,28370001,1892
28375001,28395001,20000,28385001,1893
28390001,28410001,20000,28400001,1894
28405001,28425001,20000,28415001,1895
28420001,28440001,20000,28430001,1896
28435001,28455001,20000,28445001,1897
28450001,28470001,20000,28460001,1898
28465001,28485001,20000,28475001,1899
28480001,28500001,20000,28490001,1900
28495001,28515001,20000,28505001,1901
28510001,28530001,20000,28520001,1902
28525001,28545001,20000,28535001,1903
28540001,28560001,20000,28550001,1904
28555001,28575001,20000,28565001,1905
28570001,28590001,20000,28580001,1906
28585001,28605001,20000,28595001,1907
28600001,28620001,20000,28610001,1908
28615001,28635001,20000,28625001,1909
28630001,28650001,20000,28640001,1910
28645001,28665001,20000,28655001,1911
28660001,28680001,20000,28670001,1912
28675001,28695001,20000,28685001,1913
28690001,28710001,20000,28700001,1914
28705001,28725001,20000,28715001,1915
28720001,28740001,20000,28730001,1916
28735001,28755001,20000,28745001,1917
28750001,28770001,20000,28760001,1918
28765001,28785001,20000,28775001,1919
28780001,28800001,20000,28790001,1920
28795001,28815001,20000,28805001,1921
28810001,28830001,20000,28820001,1922
28825001,28845001,20000,28835001,1923
28840001,28860001,20000,28850001,1924
28855001,28875001,20000,28865001,1925
28870001,28890001,20000,28880001,1926
28885001,28905001,20000,28895001,1927
28900001,28920001,20000,28910001,1928
28915001,28935001,20000,28925001,1929
28930001,28950001,20000,28940001,1930
28945001,28965001,20000,28955001,1931
28960001,28980001,20000,28970001,1932
28975001,28995001,20000,28985001,1933
28990001,29010001,20000,29000001,1934
29005001,29025001,20000,29015001,1935
29020001,29040001,20000,29030001,1936
29035001,29055001,20000,29045001,1937
29050001,29070001,20000,29060001,1938
29065001,29085001,20000,29075001,1939
29080001,29100001,20000,29090001,1940
29095001,29115001,20000,29105001,1941
29110001,29130001,20000,29120001,1942
29125001,29145001,20000,29135001,1943
29140001,29160001,20000,29150001,1944
29155001,29175001,20000,29165001,1945
29170001,29190001,20000,29180001,1946
29185001,29205001,20000,29195001,1947
29200001,29220001,20000,29210001,1948
29215001,29235001,20000,29225001,1949
29230001,29250001,20000,29240001,1950
29245001,29265001,20000,29255001,1951
29260001,29280001,20000,29270001,1952
29275001,29295001,20000,29285001,1953
29290001,29310001,20000,29300001,1954
29305001,29325001,20000,29315001,1955
29320001,29340001,20000,29330001,1956
29335001,29355001,20000,29345001,1957
29350001,29370001,20000,29360001,1958
29365001,29385001,20000,29375001,1959
29380001,29400001,20000,29390001,1960
29395001,29415001,20000,29405001,1961
29410001,29430001,20000,29420001,1962
29425001,29445001,20000,29435001,1963
29440001,29460001,20000,29450001,1964
29455001,29475001,20000,29465001,1965
29470001,29490001,20000,29480001,1966
29485001,29505001,20000,29495001,1967
29500001,29520001,20000,29510001,1968
29515001,29535001,20000,29525001,1969
29530001,29550001,20000,29540001,1970
29545001,29565001,20000,29555001,1971
29560001,29580001,20000,29570001,1972
29575001,29595001,20000,29585001,1973
29590001,29610001,20000,29600001,1974
29605001,29625001,20000,29615001,1975
29620001,29640001,20000,29630001,1976
29635001,29655001,20000,29645001,1977
29650001,29670001,20000,29660001,1978
29665001,29685001,20000,29675001,1979
29680001,29700001,20000,29690001,1980
29695001,29715001,20000,29705001,1981
29710001,29730001,20000,29720001,1982
29725001,29745001,20000,29735001,1983
29740001,29760001,20000,29750001,1984
29755001,29775001,20000,29765001,1985
29770001,29790001,20000,29780001,1986
29785001,29805001,20000,29795001,1987
29800001,29820001,20000,29810001,1988
29815001,29835001,20000,29825001,1989
29830001,29850001,20000,29840001,1990
29845001,29865001,20000,29855001,1991
29860001,29880001,20000,29870001,1992
29875001,29895001,20000,29885001,1993
29890001,29910001,20000,29900001,1994
29905001,29925001,20000,29915001,1995
29920001,29940001,20000,29930001,1996
29935001,29955001,20000,29945001,1997
29950001,29970001,20000,29960001,1998
29965001,29985001,20000,29975001,1999
29980001,30000001,20000,29990001,2000
29995001,30015001,20000,30005001,2001
30010001,30030001,20000,30020001,2002
30025001,30045001,20000,30035001,2003
30040001,30060001,20000,30050001,2004
30055001,30075001,20000,30065001,2005
30070001,30090001,20000,30080001,2006
30085001,30105001,20000,30095001,2007
30100001,30120001,20000,30110001,2008
30115001,30135001,20000,30125001,2009
30130001,30150001,20000,30140001,2010
30145001,30165001,20000,30155001,2011
30160001,30180001,20000,30170001,2012
30175001,30195001,20000,30185001,2013
30190001,30210001,20000,30200001,2014
30205001,30225001,20000,30215001,2015
30220001,30240001,20000,30230001,2016
30235001,30255001,20000,30245001,2017
30250001,30270001,20000,30260001,2018
30265001,30285001,20000,30275001,2019
30280001,30300001,20000,30290001,2020
30295001,30315001,20000,30305001,2021
30310001,30330001,20000,30320001,2022
30325001,30345001,20000,30335001,2023
30340001,30360001,20000,30350001,2024
30355001,30375001,20000,30365001,2025
30370001,30390001,20000,30380001,2026
30385001,30405001,20000,30395001,2027
30400001,30420001,20000,30410001,2028
30415001,30435001,20000,30425001,2029
30430001,30450001,20000,30440001,2030
30445001,30465001,20000,30455001,2031
30460001,30480001,20000,30470001,2032
30475001,30495001,20000,30485001,2033
30490001,30510001,20000,30500001,2034
30505001,30525001,20000,30515001,2035
30520001,30540001,20000,30530001,2036
30535001,30555001,20000,30545001,2037
30550001,30570001,20000,30560001,2038
30565001,30585001,20000,30575001,2039
30580001,30600001,20000,30590001,2040
30595001,30615001,20000,30605001,2041
30610001,30630001,20000,30620001,2042
30625001,30645001,20000,30635001,2043
30640001,30660001,20000,30650001,2044
30655001,30675001,20000,30665001,2045
30670001,30690001,20000,30680001,2046
30685001,30705001,20000,30695001,2047
30700001,30720001,20000,30710001,2048
30715001,30735001,20000,30725001,2049
30730001,30750001,20000,30740001,2050
30745001,30765001,20000,30755001,2051
30760001,30780001,20000,30770001,2052
30775001,30795001,20000,30785001,2053
30790001,30810001,20000,30800001,2054
30805001,30825001,20000,30815001,2055
30820001,30840001,20000,30830001,2056
30835001,30855001,20000,30845001,2057
30850001,30870001,20000,30860001,2058
30865001,30885001,20000,30875001,2059
30880001,30900001,20000,30890001,2060
30895001,30915001,20000,30905001,2061
30910001,30930001,20000,30920001,2062
30925001,30945001,20000,30935001,2063
30940001,30960001,20000,30950001,2064
30955001,30975001,20000,30965001,2065
30970001,30990001,20000,30980001,2066
30985001,31005001,20000,30995001,2067
31000001,31020001,20000,31010001,2068
31015001,31035001,20000,31025001,2069
31030001,31050001,20000,31040001,2070
31045001,31065001,20000,31055001,2071
31060001,31080001,20000,31070001,2072
31075001,31095001,20000,31085001,2073
31090001,31110001,20000,31100001,2074
31105001,31125001,20000,31115001,2075
31120001,31140001,20000,31130001,2076
31135001,31155001,20000,31145001,2077
31150001,31170001,20000,31160001,2078
31165001,31185001,20000,31175001,2079
31180001,31200001,20000,31190001,2080
31195001,31215001,20000,31205001,2081
31210001,31230001,20000,31220001,2082
31225001,31245001,20000,31235001,2083
31240001,31260001,20000,31250001,2084
31255001,31275001,20000,31265001,2085
31270001,31290001,20000,31280001,2086
31285001,31305001,20000,31295001,2087
31300001,31320001,20000,31310001,2088
31315001,31335001,20000,31325001,2089
31330001,31350001,20000,31340001,2090
31345001,31365001,20000,31355001,2091
31360001,31380001,20000,31370001,2092
31375001,31395001,20000,31385001,2093
31390001,31410001,20000,31400001,2094
31405001,31425001,20000,31415001,2095
31420001,31440001,20000,31430001,2096
31435001,31455001,20000,31445001,2097
31450001,31470001,20000,31460001,2098
31465001,31485001,20000,31475001,2099
31480001,31500001,20000,31490001,2100
31495001,31515001,20000,31505001,2101
31510001,31530001,20000,31520001,2102
31525001,31545001,20000,31535001,2103
31540001,31560001,20000,31550001,2104
31555001,31575001,20000,31565001,2105
31570001,31590001,20000,31580001,2106
31585001,31605001,20000,31595001,2107
31600001,31620001,20000,31610001,2108
31615001,31635001,20000,31625001,2109
31630001,31650001,20000,31640001,2110
31645001,31665001,20000,31655001,2111
31660001,31680001,20000,31670001,2112
31675001,31695001,20000,31685001,2113
31690001,31710001,20000,31700001,2114
31705001,31725001,20000,31715001,2115
31720001,31740001,20000,31730001,2116
31735001,31755001,20000,31745001,2117
31750001,31770001,20000,31760001,2118
31765001,31785001,20000,31775001,2119
31780001,31800001,20000,31790001,2120
31795001,31815001,20000,31805001,2121
31810001,31830001,20000,31820001,2122
31825001,31845001,20000,31835001,2123
31840001,31860001,20000,31850001,2124
31855001,31875001,20000,31865001,2125
31870001,31890001,20000,31880001,2126
31885001,31905001,20000,31895001,2127
31900001,31920001,20000,31910001,2128
31915001,31935001,20000,31925001,2129
31930001,31950001,20000,31940001,2130
31945001,31965001,20000,31955001,2131
31960001,31980001,20000,31970001,2132
31975001,31995001,20000,31985001,2133
31990001,32010001,20000,32000001,2134
32005001,32025001,20000,32015001,2135
32020001,32040001,20000,32030001,2136
32035001,32055001,20000,32045001,2137
32050001,32070001,20000,32060001,2138
